,level_0,level_1,NY.GDP.MKTP.KD.ZG,GC.XPN.INTP.CN,GC.XPN.TOTL.GD.ZS,NY.GDP.MKTP.CD,NY.GDP.PCAP.CD,NY.GDP.PCAP.PP.CD,NY.GNS.ICTR.ZS,NY.GDP.DEFL.KD.ZG,GC.XPN.INTP.ZS,SL.UEM.TOTL.ZS,FP.CPI.TOTL.ZG,BX.KLT.DINV.CD.WD,FR.INR.LEND,FM.LBL.BMNY.GD.ZS,CM.MKT.LCAP.GD.ZS,FS.AST.PRVT.GD.ZS,CM.MKT.TRAD.GD.ZS,NE.EXP.GNFS.ZS,NE.IMP.GNFS.ZS,SL.TLF.ACTI.ZS,EN.ATM.CO2E.PC,EG.ELC.RNWX.ZS,AG.PRD.FOOD.XD,AG.LND.FRST.ZS,FS.AST.PRVT.GD.ZS.1,TG.VAL.TOTL.GD.ZS,GC.XPN.TOTL.GD.ZS.1,MS.MIL.XPND.GD.ZS,GC.NFN.TOTL.GD.ZS,GC.NLD.TOTL.GD.ZS,GC.REV.XGRT.GD.ZS,GC.TAX.TOTL.GD.ZS,TG.VAL.TOTL.GD.ZS.1,NY.GDP.TOTL.RT.ZS,SP.RUR.TOTL.ZS,SL.AGR.EMPL.MA.ZS,SP.POP.TOTL,SP.POP.GROW,SP.URB.TOTL.IN.ZS,EN.URB.MCTY.TL.ZS,EG.ELC.ACCS.ZS,SP.POP.0014.TO.ZS,SP.POP.1564.TO.ZS,EN.URB.LCTY.UR.ZS,EN.POP.DNST,SP.URB.TOTL,EN.URB.MCTY.TL.ZS.1,BN.CAB.XOKA.CD,BN.TRF.CURR.CD,BN.TRF.KOGT.CD,NE.EXP.GNFS.ZS.1,NY.EXP.CAPM.KN,NE.EXP.GNFS.KD.ZG,NE.IMP.GNFS.ZS.1,NE.IMP.GNFS.KD.ZG,FI.RES.TOTL.CD,NV.IND.TOTL.ZS,NV.MNF.TECH.ZS.UN,NV.AGR.TOTL.ZS,BM.GSR.ROYL.CD,TX.VAL.FUEL.ZS.UN,TX.VAL.MMTL.ZS.UN,NY.GDP.TOTL.RT.ZS.1,BX.KLT.DINV.CD.WD.1,SL.TLF.CACT.MA.ZS,SP.POP.DPND,SH.IMM.IDPT,SH.IMM.MEAS,SP.POP.1564.TO.ZS.1,SP.POP.1564.TO.ZS.2,SL.TLF.TOTL.IN,SP.POP.1564.TO
395,BLR,2013,1.00347084085645,543931000.0,28.2546964798114,75527984234.2342,7998.12523878099,18994.1901887615,28.4371284135631,21.2572956110887,2.8703331380837,6.00600004196167,18.3122610377873,2246100000.0,19.1333333333333,28.8221408448184,,22.926202521737,,58.3335781066769,61.4823871290472,76.41,6.35271219487384,0.406258926587742,96.07,42.5419401896426,22.926202521737,106.590955413728,28.2546964798114,1.27079665150066,1.29669436705714,-0.829264256059258,28.7220108739005,13.3549628478795,106.590955413728,1.47516456691948,23.801,13.1599998474121,9443211.0,-0.0383800002667846,76.199,20.1896897146532,100.0,15.6141037104449,70.2928931121814,26.4960047984666,46.5393725235082,7195632.0,20.1896897146532,-7567300000.0,-2541600000.0,10300000.0,58.3335781066769,41753950320.4693,-14.6000008132971,61.4823871290472,-4.19999598320841,6654216939.69032,35.9038510426226,36.4521802945987,6.80912226763989,145100000.0,32.372417741947,0.912586019560614,1.47516456691948,2246100000.0,70.1589965820313,42.2618970500637,98.0,99.0,70.2928931121814,70.2928931121814,5052578.0,6637906.0
396,BLR,2014,1.72638485417002,725194900.0,27.410400205909,78813839984.3506,8341.39967861093,19008.0610153147,27.4692468670913,18.1051561194206,3.28334134945271,5.99399995803833,18.1195543526734,1862000000.0,18.7416666666667,29.7151774519675,0.729326220006709,23.6326621102425,0.0317964459097234,54.941004057247,55.7104203103354,76.83,6.29728586979012,0.374262271484094,101.14,42.5317653086864,23.6326621102425,97.1694819275479,27.410400205909,1.26884247027803,1.04930456679491,0.422890999136627,27.9218863983255,12.6977245264198,97.1694819275479,1.34051912736817,23.307,12.960000038147,9448515.0,0.056151567510169,76.693,20.3819542012687,100.0,15.9395805755781,69.8574440439643,26.5760279313033,46.5506003261518,7246350.0,20.3819542012687,-5227699999.99999,-2324500000.0,7700000.0,54.941004057247,44271060000.0,4.56605874277072,55.7104203103354,2.00702663137113,5067715364.28753,35.3791986450113,37.9875792605535,7.30299492661078,237300000.0,33.4920515927579,0.862393216943491,1.34051912736817,1862000000.0,70.4609985351563,43.148668788428,97.0,99.0,69.8574440439643,69.8574440439643,5061572.0,6600491.0
397,BLR,2015,-3.82957055828379,1348508104.37,28.110499205426,56454734396.5842,5967.05220384914,18095.6651782737,28.9087752048414,16.0224937778596,5.3355343813654,5.84000015258789,13.5344897649734,1652300000.0,18.0833333333333,36.3629729392154,0.945908267407083,27.8828200949374,0.0149500304805449,58.0107665670743,57.9040596348719,77.18,5.79426692004421,0.501731119065782,100.05,42.5341662643242,27.8828200949374,100.432675144125,28.110499205426,1.25748235926647,0.830124191264557,2.25366355247553,29.6768850917047,14.1730944654204,100.432675144125,1.17143847529288,22.819,12.8000001907349,9461076.0,0.132853236725342,77.181,20.5602724256734,100.0,16.2635576348258,69.4136283541907,26.6390337206027,46.611337189252,7302153.0,20.5602724256734,-1831100000.0,534100000.0,4600000.0,58.0107665670743,40194164482.1339,2.1016438278189,57.9040596348719,-10.6275527081679,4172797260.41231,32.692428112127,41.0469997660771,6.28329656129848,132700000.0,29.1387059964971,0.924685139506525,1.17143847529288,1652300000.0,70.7610015869141,44.0639315296022,99.0,99.0,69.4136283541907,69.4136283541907,5074277.0,6567276.0
398,BLR,2016,-2.52644643552364,1728984567.0,29.4170537971155,47722657820.6675,5039.68188628499,17785.9431970966,26.4031315337708,8.34191705022138,6.19015532964718,5.84000015258789,11.8365807653497,1246900000.0,14.4,35.7402034226534,2.59572717985445,25.7170291419604,0.0385142002548737,62.5093471231924,62.6999757764695,77.46,5.82297945722189,,98.81,42.9069698701401,25.7170291419604,106.611832457425,29.4170537971155,1.25351504491885,0.808322047751951,1.53978458861789,28.9426479589148,13.7882356123814,106.611832457425,1.2725341422979,22.339,12.8699998855591,9469379.0,0.0877210878706449,77.661,20.7497978484122,100.0,16.5141430816303,69.0701098908777,26.7184288743535,46.6499448243246,7354014.0,20.7497978484122,-1611800000.0,611600000.0,6500000.0,62.5093471231924,39438229083.0296,2.59995911638291,62.6999757764695,-1.40011659953096,4907608003.26984,30.9584092512823,38.8295983954696,6.89528062433517,125700000.0,20.5995665315743,1.23443353839957,1.2725341422979,1246900000.0,71.0589981079102,44.7804376111343,98.0,98.0,69.0701098908777,69.0701098908777,5088830.0,6540510.0
399,BLR,2017,2.53218350023035,1876350351.0,29.3216054007539,54726595249.1849,5785.67067254068,18356.1007741722,28.0170376422483,8.6231474042701,6.05136298171952,5.65000009536743,6.0318372517779,1276300000.0,9.65871241633364,37.6824804445939,,26.2361143981647,0.0401815605372006,66.7896002012327,66.5781545217791,77.74,5.92135145960453,,102.84,42.9784026641969,26.2361143981647,116.027682173314,29.3216054007539,1.14628901484848,,2.30886827823074,29.4671842726401,13.0190056104974,116.027682173314,1.61809072065052,21.866,14.1700000762939,9458989.0,-0.109782322950581,78.134,20.9818935194871,100.0,16.7078878812592,68.7169869180976,26.8537318457312,46.5987595325832,7390686.0,20.9818935194871,-952400000.000004,1030000000.0,1500000.0,66.7896002012327,44107136461.5114,7.45546793971974,66.5781545217791,11.1455186622344,7315236708.5196,31.5544850881623,40.0076118041112,7.56580253848292,157100000.0,23.5673852175462,1.24287299184423,1.61809072065052,1276300000.0,71.4120025634766,45.524414716954,97.0,97.0,68.7169869180976,68.7169869180976,5076176.0,6499932.0
400,BLR,2018,3.14919759374963,2145651809.8,28.1637805187554,60031262269.3365,6360.06247301284,19428.0074589115,29.1584648752409,12.1392299761097,6.22833392670355,4.76000022888184,4.87230220550689,1426500000.0,8.69583333333333,35.3441913281344,,27.6140940559861,0.0236543418598966,70.4550452625374,68.9386909876332,78.2,6.24550731507705,,98.87,43.0515321706572,27.6140940559861,120.162390849552,28.1637805187554,1.18226172889567,,4.13508892467853,30.8473176687811,14.6725689698389,120.162390849552,1.99093325768474,21.405,14.8900003433228,9438785.0,-0.213824206997671,78.595,21.2386657816658,100.0,16.8659430504801,68.2889087752101,27.0229225576953,46.5010592176569,7418413.0,21.2386657816658,22900000.0000001,1240100000.0,20400000.0,70.4550452625374,48214895202.4059,3.8001938423937,68.9386909876332,7.30016489452436,7157559690.48716,31.2656097096379,42.2072669117827,6.59010772590188,178700000.0,25.1356889584766,1.09428113528576,1.99093325768474,1426500000.0,72.1309967041016,46.4366704764753,97.0,98.0,68.2889087752101,68.2889087752101,5063569.0,6445643.0
401,BLR,2019,1.40000000000001,2163204683.3,28.5883479992147,64409647193.8044,6837.71782606351,20092.8803713875,27.8223898684872,8.62673264496581,5.61613418206675,4.15999984741211,5.59815595039851,1273300000.0,9.02333333333333,36.0045556596649,,28.7688813037131,0.0232418599576493,65.0945839929757,65.7558221092078,78.06,6.12223776544422,,100.47,43.1261547557461,28.7688813037131,112.455203771039,28.5883479992147,1.22616836312075,,2.44059691392029,29.6011060252308,13.3015061393462,112.455203771039,1.72859328314867,20.956,14.5500001907349,9419758.0,-0.201786600970723,79.044,21.4090107198083,100.0,17.0363201515465,67.7628384969718,27.0849265232238,46.4107506220284,7445754.0,21.4090107198083,-1245800000.0,1027300000.0,34900000.0,65.0945839929757,49084629999.7377,1.0,65.7558221092078,5.09999999999999,9393817368.90426,31.737128716913,42.2072669110131,6.79466882799274,187200000.0,20.6985181763427,1.19713012809201,1.72859328314867,1273300000.0,71.5940017700195,47.573504702656,98.0,98.0,67.7628384969718,67.7628384969718,5028781.0,6383095.0
402,BLR,2020,-0.900000000246891,2323990034.9,29.9281396840657,61489588894.8211,6555.42681826316,20237.5511291865,25.6279711930858,12.134173325604,5.18646940304788,4.76800012588501,5.54814357456511,1391600000.0,9.0325,33.9302158681815,,32.5082534186921,0.0098390639923591,61.0121492642983,57.9217344260324,,,,106.21,43.1944033894965,32.5082534186921,100.742257532343,29.9281396840657,1.25428102951708,,-1.30715739866151,28.1031209282799,12.0229071990569,100.742257532343,1.69851918264026,20.517,,9379952.0,-0.42347525027949,79.483,21.6216884691947,100.0,17.2403567959313,67.1794476704839,27.2029102938823,46.211212927382,7455467.0,21.6216884691947,-259399999.999998,447500000.0,7300000.0,61.0121492642983,48363742023.27,-3.70057785586826,57.9217344260324,-7.40015659969858,7468343228.01747,30.8286746682162,,7.07716352415493,202400000.0,12.612946389206,1.25760287868434,1.69851918264026,1391600000.0,71.5859985351563,48.8550480845526,97.0,97.0,67.1794476704839,67.1794476704839,4971927.0,6301400.0
403,CHE,1990,3.67462569741268,1828620484.74,14.0205249882448,265987061618.198,39607.8190856429,28470.3589447096,,4.60362130952548,3.52966930605801,,5.40395909218942,5544796309.51597,,99.6464970539058,59.2640029334477,144.185845037601,150.579955868274,41.3703380710716,40.9478885379712,79.82,6.45221910622247,0.80193482688391,104.16,29.1811075412988,144.185845037601,50.1772526783946,14.0205249882448,1.57214718757236,1.12451475673032,0.604775564672913,14.491411017667,7.94703928050771,50.1772526783946,0.0385882390774914,26.074,,6715519.0,1.02687307219521,73.926,14.9781275281925,100.0,17.0397188099929,68.3732188884553,20.2609721191295,169.888411039996,4964515.0,14.9781275281925,6123636014.61318,-2398286732.37393,0.0,41.3703380710716,151834772292.775,2.01780802477917,40.9478885379712,5.89609948213943,61284432314.7384,30.5690361842278,38.5580369451337,2.10771354326076,,0.0710629979241922,2.62780716400872,0.0385882390774914,5544796309.51597,80.3580017089844,46.2561010641785,90.0,90.0,68.3732188884553,68.3732188884553,3804025.0,4591617.0
404,CHE,1991,-0.915816589200674,2035543474.16,15.0715046766351,269127820781.032,39577.7487487507,28801.3748996261,,5.4091048179926,3.49958078669219,1.77999997138977,5.85959663468672,2838789160.79242,,97.6308367572874,70.4785924582377,143.03734055742,27.3146900185434,39.8051251849124,38.2062481159923,79.89,6.71619819946476,0.773503972997679,102.23,29.2890789040957,143.03734055742,47.5617866739036,15.0715046766351,1.53782488553083,1.10731492266738,-0.394748515385441,14.4891088947212,7.75431927333995,47.5617866739036,0.0210535592296019,26.131,4.53999996185303,6799978.0,1.24982602441627,73.869,15.1171077318191,100.0,17.0707599599216,68.267977688966,20.4647510808118,172.025044903742,5023076.0,15.1171077318191,9534434765.42748,-2579233956.49672,-48117434.4341842,39.8051251849124,151548025208.255,-1.61359142481739,38.2062481159923,-3.20966474713846,58450951447.3392,30.297300182926,36.7883017613825,1.97857019379677,,0.149607999397433,2.64344497122097,0.0210535592296019,2838789160.79242,80.8570022583008,46.4815765432261,89.0,83.0,68.267977688966,68.267977688966,3858884.0,4642207.0
405,CHE,1992,-0.0437329157835507,2564142293.68,16.3746100648391,280156819798.037,40747.9254622791,29121.9921289225,,2.12463504563485,3.97486939104554,2.80999994277954,4.03703020778741,1128487634.09191,,98.1252956544545,69.2962249285784,143.143461618556,25.8425870382853,40.6977993409019,37.9411661977317,80.41,6.64692080302948,0.831732747976403,105.32,29.3970502668927,143.143461618556,46.9026597656005,16.3746100648391,1.52370927239544,1.0832783586143,-1.28390864478141,14.8233171771012,7.91270442619911,46.9026597656005,0.0206890654778455,26.185,4.34999990463257,6875364.0,1.10252107229095,73.815,15.1078255638538,100.0,17.1973526499557,68.1080527244157,20.4671481069152,173.932151078955,5075050.0,15.1078255638538,13370612197.4895,-3037508400.18917,-43378754.6030667,40.6977993409019,157914755663.777,3.87567458268063,37.9411661977317,1.20845216325162,61006849704.2768,29.5393735328965,35.8468401879521,1.80935119439069,,0.107529360739843,2.48706360109913,0.0206890654778455,1128487634.09191,80.2239990234375,46.8255230928804,89.0,83.0,68.1080527244157,68.1080527244157,3887739.0,4682677.0
406,CHE,1993,-0.125983737617119,2594425892.58,17.5641371651228,272466458446.129,39270.1141346041,29504.797071,,2.32202397476297,3.66897304201052,3.72000002861023,3.29262180313608,1706937974.44082,,104.563269621965,99.4174591415102,142.650541427168,68.681976881569,40.7426022960923,36.6440315186196,80.53,6.2623725095539,0.791981597108117,100.98,29.5050216296896,142.650541427168,45.5149601559193,17.5641371651228,1.36696434518412,0.986012822242077,-2.10750922337393,15.0881184812814,7.3334845545144,45.5149601559193,0.0205598365509039,26.238,4.73999977111816,6938265.0,0.910715565788466,73.762,15.1270958950112,100.0,17.3785993773995,67.9240044775526,20.5079796936303,175.523413190316,5117803.0,15.1270958950112,16875486425.2117,-3010997439.57047,-133525835.523421,40.7426022960923,161490060986.82,-0.647585609344176,36.6440315186196,-1.34074770821131,65167423128.0391,29.0605421872596,36.2518400792048,1.65555090764228,,0.133320756352767,2.15668178044942,0.0205598365509039,1706937974.44082,80.2819976806641,47.223349778802,89.0,83.0,67.9240044775526,67.9240044775526,3910705.0,4712747.0
407,CHE,1994,1.26975773198117,3292415025.12,17.6605817619976,301628489434.818,43128.014108909,30275.1914696119,,1.18438720717047,4.51904184917154,3.88000011444092,0.852116995120689,3682699144.72734,,106.284696182068,94.479430817023,144.075704575406,84.7645394767166,40.0239093540357,35.8764847157997,79.49,6.0896837839828,0.852950168144298,96.73,29.6129929924865,144.075704575406,45.8700039440071,17.6605817619976,1.33228409403183,0.995844976184395,-1.75123616009884,15.533793483246,7.84914580594576,45.8700039440071,0.0195120586852991,26.292,4.65000009536743,6993795.0,0.797158411024818,73.708,15.1638273641135,100.0,17.5429691074979,67.7677971121647,20.5728395770619,176.928204609274,5154986.0,15.1638273641135,16729198997.5817,-3461011886.80935,-349639995.832397,40.0239093540357,169321064193.614,1.40620458521556,35.8764847157997,4.496341126288,66645253531.2278,29.8840884163961,35.6377400339935,1.51923940644541,,0.130740537062792,2.56787831773854,0.0195120586852991,3682699144.72734,79.2509994506836,47.5627070216293,89.0,83.0,67.7677971121647,67.7677971121647,3883991.0,4739541.0
